"player1","player2","wins1","wins2"
"Pablo Carreno Busta","Feliciano Lopez","0","1"
"Pablo Carreno Busta","Viktor Troicki","0","1"
"Pablo Carreno Busta","Yuichi Sugita","0","1"
"Pablo Carreno Busta","Tennys Sandgren","1","0"
"Pablo Carreno Busta","Yasutaka Uchiyama","1","0"
"Pablo Carreno Busta","Milos Raonic","1","3"
"Pablo Carreno Busta","Alessandro Giannessi","1","0"
"Pablo Carreno Busta","Andrej Martin","0","1"
"Pablo Carreno Busta","Bernard Tomic","2","0"
"Pablo Carreno Busta","Evgeny Donskoy","2","0"
"Pablo Carreno Busta","Nicolas Mahut","1","1"
"Pablo Carreno Busta","Marius Copil","1","0"
"Pablo Carreno Busta","Steve Darcis","0","1"
"Pablo Carreno Busta","Paolo Lorenzi","1","0"
"Pablo Carreno Busta","Andrey Kuznetsov","1","2"
"Pablo Carreno Busta","Mischa Zverev","2","0"
"Pablo Carreno Busta","Guillermo Garcia Lopez","0","1"
"Pablo Carreno Busta","David Ferrer","2","1"
"Pablo Carreno Busta","Hyeon Chung","1","0"
"Pablo Carreno Busta","Marcos Baghdatis","0","1"
"Pablo Carreno Busta","Jared Donaldson","1","0"
"Pablo Carreno Busta","Janko Tipsarevic","1","0"
"Pablo Carreno Busta","Santiago Giraldo","1","0"
"Pablo Carreno Busta","Bradley Klahn","1","0"
"Pablo Carreno Busta","Alexandr Dolgopolov","1","1"
"Pablo Carreno Busta","Horacio Zeballos","1","0"
"Pablo Carreno Busta","Gilles Muller","2","0"
"Pablo Carreno Busta","Julien Benneteau","0","1"
"Pablo Carreno Busta","Nicolas Kicker","1","0"
"Pablo Carreno Busta","Victor Estrella","1","0"
"Pablo Carreno Busta","Gastao Elias","0","1"
"Pablo Carreno Busta","Thomaz Bellucci","0","1"
"Pablo Carreno Busta","Mikhail Youzhny","0","1"
"Pablo Carreno Busta","Franko Skugor","1","1"
"Pablo Carreno Busta","Rogerio Dutra Silva","1","0"
"Pablo Carreno Busta","Peter Polansky","1","0"
"Pablo Carreno Busta","Florian Mayer","2","0"
"Pablo Carreno Busta","Stephane Robert","2","0"
"Pablo Carreno Busta","Nicolas Almagro","1","1"
"Tommy Robredo","Pablo Carreno Busta","0","1"
"Pablo Carreno Busta","Teymuraz Gabashvili","1","0"
"Pablo Carreno Busta","Inigo Cervantes Huegun","3","0"
"Daniel Gimeno Traver","Pablo Carreno Busta","0","1"
"Daniil Medvedev","Casper Ruud","3","0"
"Daniil Medvedev","Filip Krajinovic","2","1"
"Daniil Medvedev","Cristian Garin","2","1"
"Daniil Medvedev","Jannik Sinner","4","0"
"Daniil Medvedev","Ugo Humbert","0","2"
"Daniil Medvedev","Matteo Berrettini","3","0"
"Daniil Medvedev","Alex De Minaur","4","1"
"Daniil Medvedev","Arthur Rinderknech","1","0"
"Daniil Medvedev","Alexander Zverev","6","6"
"Daniil Medvedev","Daniel Evans","1","0"
"Daniil Medvedev","Jan Lennard Struff","5","1"
"Daniil Medvedev","Taylor Fritz","1","0"
"Daniil Medvedev","John Isner","2","0"
"Daniil Medvedev","Hubert Hurkacz","2","3"
"Daniil Medvedev","Diego Schwartzman","6","0"
"Daniil Medvedev","Federico Delbonis","1","0"
"Daniil Medvedev","Stefanos Tsitsipas","7","4"
"Daniil Medvedev","Gael Monfils","1","2"
"Daniil Medvedev","Karen Khachanov","2","1"
"Daniil Medvedev","Thanasi Kokkinakis","3","0"
"Daniil Medvedev","Marin Cilic","3","1"
"Daniil Medvedev","Tommy Paul","1","0"
"Daniil Medvedev","Mikael Ymer","1","0"
"Daniil Medvedev","Laslo Djere","1","1"
"Daniil Medvedev","Egor Gerasimov","2","0"
"Daniil Medvedev","Taro Daniel","1","0"
"Daniil Medvedev","Corentin Moutet","1","0"
"Daniil Medvedev","Thiago Monteiro","1","0"
"Daniil Medvedev","Steve Johnson","4","1"
"Daniil Medvedev","Rafael Nadal","1","5"
"Daniil Medvedev","Maxime Cressy","1","0"
"Daniil Medvedev","Emil Ruusuvuori","1","0"
"Daniil Medvedev","Grigor Dimitrov","4","2"
"Daniil Medvedev","Botic Van De Zandschulp","3","0"
"Daniil Medvedev","Ricardas Berankis","2","1"
"Daniil Medvedev","Alexei Popyrin","3","0"
"Daniil Medvedev","Mackenzie Mcdonald","5","0"
"Daniil Medvedev","Facundo Bagnis","1","0"
"Daniil Medvedev","Henri Laaksonen","2","0"
"Daniil Medvedev","Marton Fucsovics","2","1"
"Daniil Medvedev","Benjamin Bonzi","0","1"
"Daniil Medvedev","Aslan Karatsev","1","1"
"Daniil Medvedev","Andy Murray","2","0"
"Daniil Medvedev","Reilly Opelka","4","1"
"Daniil Medvedev","David Goffin","3","1"
"Daniil Medvedev","Miomir Kecmanovic","2","0"
"Daniil Medvedev","Pedro Martinez","2","0"
"Daniil Medvedev","Dusan Lajovic","1","2"
"Daniil Medvedev","Fabio Fognini","4","1"
"Daniil Medvedev","Oscar Otte","1","0"
"Daniil Medvedev","Alexander Bublik","4","0"
"Daniil Medvedev","Sebastian Korda","1","0"
"Daniil Medvedev","Carlos Alcaraz","1","0"
"Daniil Medvedev","Stefan Kozlov","1","0"
"Daniil Medvedev","Radu Albot","1","0"
"Daniil Medvedev","Dominik Koepfer","2","0"
"Daniil Medvedev","Adrian Mannarino","2","3"
"Daniil Medvedev","Pablo Andujar","2","0"
"Daniil Medvedev","Philipp Kohlschreiber","1","1"
"Daniil Medvedev","Frances Tiafoe","4","0"
"Daniil Medvedev","Benoit Paire","3","0"
"Daniil Medvedev","Andrey Rublev","4","2"
"Daniil Medvedev","Alejandro Davidovich Fokina","1","0"
"Daniil Medvedev","Christopher Oconnell","1","0"
"Daniil Medvedev","Richard Gasquet","2","2"
"Daniil Medvedev","Nick Kyrgios","1","4"
"Daniil Medvedev","Albert Ramos","2","0"
"Daniil Medvedev","Roberto Carballes Baena","1","0"
"Daniil Medvedev","Jo-Wilfried Tsonga","2","1"
"Daniil Medvedev","Pierre Hugues Herbert","2","1"
"Daniil Medvedev","Gilles Simon","1","3"
"Daniil Medvedev","Joao Sousa","2","1"
"Daniil Medvedev","Yuki Bhambri","1","0"
"Daniil Medvedev","Fernando Verdasco","3","1"
"Daniil Medvedev","Cameron Norrie","2","0"
"Daniil Medvedev","Ilya Ivashka","3","0"
"Daniil Medvedev","Jenson Brooksby","1","0"
"Daniil Medvedev","Marcos Giron","1","0"
"Daniil Medvedev","Vasek Pospisil","3","1"
"Daniil Medvedev","Jack Sock","2","0"
"Daniil Medvedev","Andreas Seppi","1","1"
"Daniil Medvedev","Kevin Anderson","1","1"
"Daniil Medvedev","Yoshihito Nishioka","1","0"
"Daniil Medvedev","Nikoloz Basilashvili","1","0"
"Daniil Medvedev","Lucas Pouille","1","4"
"Daniil Medvedev","Hugo Gaston","1","0"
"Daniil Medvedev","Peter Gojowczyk","1","0"
"Daniil Medvedev","J J Wolf","1","0"
"Daniil Medvedev","Novak Djokovic","4","8"
"Daniil Medvedev","Hugo Dellien","1","0"
"Daniil Medvedev","Lloyd Harris","1","0"
"Daniil Medvedev","Sam Querrey","2","0"
"Daniil Medvedev","Mikhail Kukushkin","2","0"
"Daniil Medvedev","Borna Coric","3","4"
"Daniil Medvedev","Mirza Basic","1","1"
"Daniil Medvedev","Aljaz Bedene","1","0"
"Daniil Medvedev","Stan Wawrinka","2","2"
"Daniil Medvedev","Maximilian Marterer","1","0"
"Daniil Medvedev","Dominic Thiem","3","3"
"Daniil Medvedev","James Duckworth","1","0"
"Daniil Medvedev","Jozef Kovalik","1","0"
"Daniil Medvedev","Nicolas Jarry","1","0"
"Daniil Medvedev","Sebastian Ofner","1","0"
"Daniil Medvedev","Kyle Edmund","2","2"
"Daniil Medvedev","Robin Haase","3","1"
"Daniil Medvedev","Emilio Gomez","1","0"
"Daniil Medvedev","Sumit Nagal","1","0"
"Daniil Medvedev","Jeremy Chardy","1","2"
"Daniil Medvedev","Kei Nishikori","3","2"
"Daniil Medvedev","Guido Pella","0","2"
"Daniil Medvedev","Feliciano Lopez","1","1"
"Daniil Medvedev","Viktor Troicki","1","0"
"Daniil Medvedev","Jason Jung","1","0"
"Daniil Medvedev","Ivo Karlovic","0","1"
"Daniil Medvedev","Bjorn Fratangelo","1","0"
"Daniil Medvedev","Ernesto Escobedo","0","1"
"Daniil Medvedev","Yen Hsun Lu","2","0"
"Daniil Medvedev","Milos Raonic","3","0"
"Daniil Medvedev","Roger Federer","0","3"
"Daniil Medvedev","Matthew Ebden","1","0"
"Daniil Medvedev","Evgeny Donskoy","2","0"
"Daniil Medvedev","Nicolas Mahut","1","0"
"Daniil Medvedev","Ruben Bemelmans","0","1"
"Daniil Medvedev","Prajnesh Gunneswaran","1","0"
"Daniil Medvedev","Paolo Lorenzi","2","0"
"Daniil Medvedev","Ryan Harrison","2","0"
"Daniil Medvedev","Andrey Kuznetsov","1","0"
"Daniil Medvedev","Guillermo Garcia Lopez","1","0"
"Daniil Medvedev","Guido Andreozzi","1","0"
"Daniil Medvedev","Martin Klizan","2","0"
"Daniil Medvedev","Thomas Fabbiano","0","1"
"Daniil Medvedev","Hyeon Chung","0","2"
"Daniil Medvedev","Jared Donaldson","2","0"
"Daniil Medvedev","Alexandr Dolgopolov","0","1"
"Daniil Medvedev","Horacio Zeballos","1","0"
"Daniil Medvedev","Gilles Muller","1","0"
"Daniil Medvedev","Dudi Sela","1","0"
"Daniil Medvedev","Mikhail Youzhny","0","1"
"Daniil Medvedev","Stephane Robert","0","1"
"Daniil Medvedev","Daniel Gimeno Traver","0","1"
"Casper Ruud","Filip Krajinovic","0","1"
"Casper Ruud","Cristian Garin","1","2"
"Casper Ruud","Alejandro Tabilo","1","0"
"Casper Ruud","Jannik Sinner","0","2"
"Casper Ruud","Ugo Humbert","1","3"
"Casper Ruud","Matteo Berrettini","4","2"
"Casper Ruud","Alex De Minaur","0","1"
"Casper Ruud","Arthur Rinderknech","1","0"
"Casper Ruud","Alexander Zverev","1","3"
"Casper Ruud","Daniel Evans","1","0"
"Casper Ruud","Jan Lennard Struff","0","2"
"Casper Ruud","Taylor Fritz","1","0"
"Casper Ruud","John Isner","1","1"
"Casper Ruud","Hubert Hurkacz","1","1"
"Casper Ruud","Kamil Majchrzak","1","0"
"Casper Ruud","Diego Schwartzman","3","5"
"Casper Ruud","Federico Delbonis","2","1"
"Casper Ruud","Stefanos Tsitsipas","1","1"
"Casper Ruud","Gael Monfils","0","1"
"Casper Ruud","Karen Khachanov","2","0"
"Casper Ruud","Thanasi Kokkinakis","1","0"
"Casper Ruud","Marin Cilic","3","0"
"Casper Ruud","Tommy Paul","3","1"
"Casper Ruud","Mikael Ymer","1","0"
"Casper Ruud","Laslo Djere","0","1"
"Casper Ruud","Egor Gerasimov","0","1"
"Casper Ruud","Corentin Moutet","1","0"
"Casper Ruud","Thiago Monteiro","2","0"
"Casper Ruud","Gianluca Mager","1","1"
"Casper Ruud","Steve Johnson","0","1"
"Casper Ruud","Rafael Nadal","0","2"
"Casper Ruud","Emil Ruusuvuori","3","0"
"Casper Ruud","Grigor Dimitrov","1","1"
"Casper Ruud","Tallon Griekspoor","1","0"
"Casper Ruud","Alex Molcan","2","0"
"Casper Ruud","Botic Van De Zandschulp","1","2"
"Casper Ruud","Jaume Munar","2","1"
"Casper Ruud","Ricardas Berankis","0","1"
"Casper Ruud","Jordan Thompson","2","1"
"Casper Ruud","Mackenzie Mcdonald","1","0"
"Casper Ruud","Henri Laaksonen","2","0"
"Casper Ruud","Andy Murray","1","0"
"Casper Ruud","Reilly Opelka","4","0"
"Casper Ruud","Lorenzo Sonego","4","0"
"Casper Ruud","Brandon Nakashima","1","0"
"Casper Ruud","Miomir Kecmanovic","0","2"
"Casper Ruud","Pedro Martinez","1","0"
"Casper Ruud","Dusan Lajovic","3","1"
"Casper Ruud","Fabio Fognini","3","0"
"Casper Ruud","Alexander Bublik","4","1"
"Casper Ruud","Carlos Alcaraz","0","3"
"Casper Ruud","John Millman","1","0"
"Casper Ruud","Radu Albot","2","0"
"Casper Ruud","Dominik Koepfer","1","0"
"Casper Ruud","Adrian Mannarino","0","1"
"Casper Ruud","Yannick Hanfmann","0","1"
"Casper Ruud","Pablo Andujar","2","0"
"Casper Ruud","Philipp Kohlschreiber","0","1"
"Casper Ruud","Benoit Paire","4","0"
"Casper Ruud","Andrey Rublev","2","4"
"Casper Ruud","Alejandro Davidovich Fokina","1","1"
"Casper Ruud","Richard Gasquet","1","1"
"Casper Ruud","Nick Kyrgios","1","1"
"Casper Ruud","Albert Ramos","3","3"
"Casper Ruud","Juan Ignacio Londero","1","0"
"Casper Ruud","Daniel Elahi Galan","2","0"
"Casper Ruud","Roberto Carballes Baena","5","0"
"Casper Ruud","Damir Dzumhur","0","1"
"Casper Ruud","Jo-Wilfried Tsonga","1","0"
"Casper Ruud","Gilles Simon","1","0"
"Casper Ruud","Joao Sousa","3","0"
"Casper Ruud","Jiri Vesely","0","1"
"Casper Ruud","Lorenzo Musetti","0","1"
"Casper Ruud","Quentin Halys","1","0"
"Casper Ruud","Federico Coria","2","0"
"Casper Ruud","Francisco Cerundolo","1","1"
"Casper Ruud","Jiri Lehecka","1","0"
"Casper Ruud","Cameron Norrie","3","0"
"Casper Ruud","Jenson Brooksby","1","0"
"Casper Ruud","Marcos Giron","1","0"
"Casper Ruud","Jack Sock","1","0"
"Casper Ruud","Yoshihito Nishioka","1","1"
"Casper Ruud","Nikoloz Basilashvili","0","1"
"Casper Ruud","Hugo Gaston","1","0"
"Casper Ruud","Holger Rune","4","0"
"Casper Ruud","Novak Djokovic","0","4"
"Casper Ruud","Thiago Seyboth Wild","0","1"
"Casper Ruud","Hugo Dellien","2","0"
"Casper Ruud","Lloyd Harris","3","0"
"Casper Ruud","Christopher Eubanks","1","0"
"Casper Ruud","Mikhail Kukushkin","1","0"
"Casper Ruud","Borna Coric","0","1"
"Casper Ruud","Pablo Cuevas","2","0"
"Casper Ruud","Stan Wawrinka","0","1"
"Casper Ruud","Dennis Novak","1","0"
"Casper Ruud","Dominic Thiem","0","1"
"Casper Ruud","Nicolas Jarry","1","0"
"Casper Ruud","Kyle Edmund","1","0"
"Casper Ruud","Robin Haase","1","1"
"Casper Ruud","Guido Pella","0","2"
"Casper Ruud","Viktor Troicki","0","1"
"Casper Ruud","Yuichi Sugita","2","0"
"Casper Ruud","Tennys Sandgren","2","0"
"Casper Ruud","Yen Hsun Lu","0","1"
"Casper Ruud","Salvatore Caruso","1","0"
"Casper Ruud","Roger Federer","0","1"
"Casper Ruud","Pedro Sousa","1","0"
"Casper Ruud","Sergiy Stakhovsky","1","0"
"Casper Ruud","Prajnesh Gunneswaran","1","0"
"Casper Ruud","Marius Copil","1","0"
"Casper Ruud","Ernests Gulbis","1","0"
"Casper Ruud","Renzo Olivo","0","1"
"Casper Ruud","David Ferrer","1","0"
"Casper Ruud","Marcel Granollers","1","0"
"Casper Ruud","Juan Martin del Potro","0","1"
"Casper Ruud","Carlos Berlocq","2","0"
"Casper Ruud","Rogerio Dutra Silva","1","0"
"Filip Krajinovic","Alejandro Tabilo","1","0"
"Filip Krajinovic","Jannik Sinner","0","2"
"Filip Krajinovic","Matteo Berrettini","0","3"
"Filip Krajinovic","Alex De Minaur","0","2"
"Filip Krajinovic","Arthur Rinderknech","0","1"
"Filip Krajinovic","Alexander Zverev","0","2"
"Filip Krajinovic","Daniel Evans","2","1"
"Filip Krajinovic","Jan Lennard Struff","0","1"
"Filip Krajinovic","Taylor Fritz","1","0"
"Filip Krajinovic","John Isner","1","2"
"Filip Krajinovic","Hubert Hurkacz","0","1"
"Filip Krajinovic","Kamil Majchrzak","1","0"
"Filip Krajinovic","Diego Schwartzman","0","1"
"Filip Krajinovic","Stefanos Tsitsipas","1","3"
"Filip Krajinovic","Gael Monfils","0","3"
"Filip Krajinovic","Karen Khachanov","0","2"
"Filip Krajinovic","Marin Cilic","1","0"
"Filip Krajinovic","Mikael Ymer","2","0"
"Filip Krajinovic","Laslo Djere","4","0"
"Filip Krajinovic","Taro Daniel","1","0"
"Filip Krajinovic","Corentin Moutet","1","0"
"Filip Krajinovic","Thiago Monteiro","0","1"
"Filip Krajinovic","Steve Johnson","0","1"
"Filip Krajinovic","Rafael Nadal","1","1"
"Filip Krajinovic","Grigor Dimitrov","0","2"
"Filip Krajinovic","Tallon Griekspoor","1","0"
"Filip Krajinovic","Ricardas Berankis","0","1"
"Filip Krajinovic","Alexei Popyrin","1","0"
"Filip Krajinovic","Mackenzie Mcdonald","0","1"
"Filip Krajinovic","Marton Fucsovics","1","1"
"Filip Krajinovic","Reilly Opelka","1","1"
"Filip Krajinovic","David Goffin","3","2"
"Filip Krajinovic","Sebastian Baez","1","0"
"Filip Krajinovic","Pedro Martinez","0","1"
"Filip Krajinovic","Dusan Lajovic","1","1"
"Filip Krajinovic","Fabio Fognini","1","1"
"Filip Krajinovic","Denis Kudla","0","1"
"Filip Krajinovic","Alexander Bublik","0","1"
"Filip Krajinovic","Carlos Alcaraz","0","2"
"Filip Krajinovic","Radu Albot","2","1"
"Filip Krajinovic","Dominik Koepfer","0","2"
"Filip Krajinovic","Yannick Hanfmann","1","0"
"Filip Krajinovic","Pablo Andujar","1","0"
"Filip Krajinovic","Philipp Kohlschreiber","1","0"
"Filip Krajinovic","Frances Tiafoe","2","1"
"Filip Krajinovic","Benoit Paire","1","0"
"Filip Krajinovic","Andrey Rublev","3","2"
"Filip Krajinovic","Alejandro Davidovich Fokina","1","0"
"Filip Krajinovic","Nick Kyrgios","0","1"
"Filip Krajinovic","Juan Ignacio Londero","1","0"
"Filip Krajinovic","Carlos Taberner","1","0"
"Filip Krajinovic","Roberto Carballes Baena","1","0"
"Filip Krajinovic","Damir Dzumhur","1","0"
"Filip Krajinovic","Jo-Wilfried Tsonga","2","0"
"Filip Krajinovic","Pierre Hugues Herbert","2","0"
"Filip Krajinovic","Gilles Simon","1","1"
"Filip Krajinovic","Joao Sousa","2","1"
"Filip Krajinovic","Stefano Travaglia","1","0"
"Filip Krajinovic","Daniel Altmaier","1","0"
"Filip Krajinovic","Quentin Halys","1","0"
"Filip Krajinovic","Fernando Verdasco","1","1"
"Filip Krajinovic","Jiri Lehecka","1","0"
"Filip Krajinovic","Jenson Brooksby","1","0"
"Filip Krajinovic","Marcos Giron","2","0"
"Filip Krajinovic","Vasek Pospisil","1","0"
"Filip Krajinovic","Jack Sock","0","1"
"Filip Krajinovic","Liam Broady","1","0"
"Filip Krajinovic","Andreas Seppi","1","1"
"Filip Krajinovic","Yoshihito Nishioka","1","1"
"Filip Krajinovic","Cedrik Marcel Stebe","0","1"
"Filip Krajinovic","Denis Istomin","2","0"
"Filip Krajinovic","Mitchell Krueger","1","0"
"Filip Krajinovic","Nikoloz Basilashvili","1","0"
"Filip Krajinovic","Lucas Pouille","0","3"
"Filip Krajinovic","Peter Gojowczyk","1","1"
"Filip Krajinovic","Novak Djokovic","0","2"
"Filip Krajinovic","Lloyd Harris","0","1"
"Filip Krajinovic","Sam Querrey","2","0"
"Filip Krajinovic","Mikhail Kukushkin","1","0"
"Filip Krajinovic","Borna Coric","1","1"
"Filip Krajinovic","Malek Jaziri","1","0"
"Filip Krajinovic","Stan Wawrinka","1","0"
"Filip Krajinovic","Marco Cecchinato","2","0"
"Filip Krajinovic","Gregoire Barrere","1","0"
"Filip Krajinovic","Maximilian Marterer","1","0"
"Filip Krajinovic","Dominic Thiem","1","0"
"Filip Krajinovic","James Duckworth","0","1"
"Filip Krajinovic","Nicolas Jarry","0","1"
"Filip Krajinovic","Kyle Edmund","1","1"
"Filip Krajinovic","Robin Haase","1","1"
"Filip Krajinovic","Viktor Durasovic","1","0"
"Filip Krajinovic","Guido Pella","0","1"
"Filip Krajinovic","Feliciano Lopez","1","1"
"Filip Krajinovic","Yuichi Sugita","2","0"
"Filip Krajinovic","Milos Raonic","0","1"
"Filip Krajinovic","Salvatore Caruso","1","0"
"Filip Krajinovic","Roger Federer","0","4"
"Filip Krajinovic","Matthew Ebden","0","1"
"Filip Krajinovic","Alex Bolt","0","1"
"Filip Krajinovic","Evgeny Donskoy","3","0"
"Filip Krajinovic","Nicolas Mahut","2","0"
"Filip Krajinovic","Attila Balazs","0","1"
"Filip Krajinovic","Ryan Harrison","0","1"
"Filip Krajinovic","Mischa Zverev","1","0"
"Filip Krajinovic","Tomas Berdych","1","1"
"Filip Krajinovic","Martin Klizan","1","0"
"Filip Krajinovic","Thomas Fabbiano","1","0"
"Filip Krajinovic","Marcos Baghdatis","1","0"
"Filip Krajinovic","Juan Martin del Potro","0","2"
"Filip Krajinovic","Carlos Berlocq","0","1"
"Cristian Garin","Alejandro Tabilo","1","2"
"Cristian Garin","Jannik Sinner","0","1"
"Cristian Garin","Matteo Berrettini","1","2"
"Cristian Garin","Alex De Minaur","1","4"
"Cristian Garin","Alexander Zverev","1","1"
"Cristian Garin","Jan Lennard Struff","1","0"
"Cristian Garin","Taylor Fritz","1","0"
"Cristian Garin","John Isner","2","2"
"Cristian Garin","Diego Schwartzman","2","2"
"Cristian Garin","Federico Delbonis","1","0"
"Cristian Garin","Stefanos Tsitsipas","0","2"
"Cristian Garin","Gael Monfils","0","2"
"Cristian Garin","Karen Khachanov","0","1"
"Cristian Garin","Marin Cilic","1","2"
"Cristian Garin","Tommy Paul","1","1"
"Cristian Garin","Laslo Djere","1","0"
"Cristian Garin","Taro Daniel","0","1"
"Cristian Garin","Gianluca Mager","1","0"
"Cristian Garin","Emil Ruusuvuori","1","0"
"Cristian Garin","Grigor Dimitrov","0","1"
"Cristian Garin","Alex Molcan","1","0"
"Cristian Garin","Jaume Munar","1","0"
"Cristian Garin","Jordan Thompson","1","0"
"Cristian Garin","Mackenzie Mcdonald","1","0"
"Cristian Garin","Facundo Bagnis","2","0"
"Cristian Garin","Henri Laaksonen","1","1"
"Cristian Garin","Reilly Opelka","1","1"
"Cristian Garin","David Goffin","0","1"
"Cristian Garin","Sebastian Baez","0","1"
"Cristian Garin","Pedro Martinez","3","1"
"Cristian Garin","Dusan Lajovic","1","0"
"Cristian Garin","Alexander Bublik","1","1"
"Cristian Garin","Sebastian Korda","0","1"
"Cristian Garin","John Millman","1","0"
"Cristian Garin","Dominik Koepfer","1","0"
"Cristian Garin","Adrian Mannarino","0","2"
"Cristian Garin","Yannick Hanfmann","1","1"
"Cristian Garin","Philipp Kohlschreiber","1","0"
"Cristian Garin","Frances Tiafoe","1","0"
"Cristian Garin","Andrey Rublev","0","3"
"Cristian Garin","Norbert Gombos","1","1"
"Cristian Garin","Alejandro Davidovich Fokina","1","1"
"Cristian Garin","Richard Gasquet","1","0"
"Cristian Garin","Nick Kyrgios","0","1"
"Cristian Garin","Juan Ignacio Londero","1","1"
"Cristian Garin","Daniel Elahi Galan","1","0"
"Cristian Garin","Juan Pablo Varillas","1","0"
"Cristian Garin","Roberto Carballes Baena","0","1"
"Cristian Garin","Elias Ymer","1","0"
"Cristian Garin","Stefano Travaglia","1","0"
"Cristian Garin","Bernabe Zapata Miralles","1","0"
"Cristian Garin","Federico Coria","1","3"
"Cristian Garin","Fernando Verdasco","2","0"
"Cristian Garin","Jiri Lehecka","1","0"
"Cristian Garin","Cameron Norrie","0","2"
"Cristian Garin","Ilya Ivashka","1","0"
"Cristian Garin","Jenson Brooksby","1","0"
"Cristian Garin","Marcos Giron","1","0"
"Cristian Garin","Jack Sock","1","1"
"Cristian Garin","Andreas Seppi","0","1"
"Cristian Garin","Jurij Rodionov","1","0"
"Cristian Garin","Kevin Anderson","0","1"
"Cristian Garin","Hugo Gaston","0","1"
"Cristian Garin","Holger Rune","0","2"
"Cristian Garin","Novak Djokovic","0","3"
"Cristian Garin","Thiago Seyboth Wild","0","1"
