"player1","player2","wins1","wins2"
"Miomir Kecmanovic","Kei Nishikori","1","1"
"Miomir Kecmanovic","Alexander Zverev","1","1"
"Miomir Kecmanovic","Novak Djokovic","0","1"
"Miomir Kecmanovic","Pablo Cuevas","0","1"
"Miomir Kecmanovic","Yannick Hanfmann","1","0"
"Miomir Kecmanovic","Ricardas Berankis","0","1"
"Miomir Kecmanovic","Casper Ruud","2","0"
"Miomir Kecmanovic","Norbert Gombos","0","1"
"Miomir Kecmanovic","Denis Shapovalov","0","2"
"Miomir Kecmanovic","Feliciano Lopez","1","0"
"Miomir Kecmanovic","Viktor Troicki","1","0"
"Miomir Kecmanovic","Alexander Bublik","0","1"
"Miomir Kecmanovic","Cameron Norrie","0","1"
"Miomir Kecmanovic","Alex De Minaur","1","1"
"Miomir Kecmanovic","Daniel Evans","1","0"
"Miomir Kecmanovic","Adrian Mannarino","0","3"
"Miomir Kecmanovic","Arthur Rinderknech","1","1"
"Miomir Kecmanovic","Laslo Djere","3","1"
"Miomir Kecmanovic","Federico Delbonis","1","0"
"Miomir Kecmanovic","Benoit Paire","0","2"
"Miomir Kecmanovic","Jordan Thompson","4","0"
"Miomir Kecmanovic","Denis Kudla","1","0"
"Miomir Kecmanovic","Jack Sock","1","0"
"Miomir Kecmanovic","Roberto Carballes Baena","1","0"
"Miomir Kecmanovic","Gianluca Mager","1","1"
"Miomir Kecmanovic","Felix Auger Aliassime","1","0"
"Miomir Kecmanovic","Marton Fucsovics","1","0"
"Miomir Kecmanovic","Grigor Dimitrov","0","1"
"Miomir Kecmanovic","Jannik Sinner","0","2"
"Miomir Kecmanovic","Gael Monfils","0","1"
"Miomir Kecmanovic","Philipp Kohlschreiber","1","0"
"Miomir Kecmanovic","Tommy Paul","1","0"
"Miomir Kecmanovic","Alexei Popyrin","2","1"
"Miomir Kecmanovic","Taylor Fritz","0","1"
"Miomir Kecmanovic","David Goffin","0","1"
"Miomir Kecmanovic","Roberto Bautista Agut","0","3"
"Miomir Kecmanovic","Pierre Hugues Herbert","1","0"
"Miomir Kecmanovic","Milos Raonic","0","2"
"Miomir Kecmanovic","Andrey Rublev","0","1"
"Miomir Kecmanovic","John Isner","0","1"
"Miomir Kecmanovic","Albert Ramos","0","1"
"Miomir Kecmanovic","Yoshihito Nishioka","1","1"
"Miomir Kecmanovic","Salvatore Caruso","1","0"
"Miomir Kecmanovic","Rafael Nadal","0","1"
"Miomir Kecmanovic","Stefano Travaglia","0","1"
"Miomir Kecmanovic","Andreas Seppi","0","1"
"Miomir Kecmanovic","Jaume Munar","1","0"
"Miomir Kecmanovic","Jo-Wilfried Tsonga","1","0"
"Miomir Kecmanovic","Thiago Monteiro","1","0"
"Miomir Kecmanovic","Soon Woo Kwon","1","0"
"Miomir Kecmanovic","Facundo Bagnis","2","0"
"Miomir Kecmanovic","Kamil Majchrzak","2","0"
"Miomir Kecmanovic","Fernando Verdasco","1","1"
"Miomir Kecmanovic","Kyle Edmund","0","1"
"Miomir Kecmanovic","Ernests Gulbis","1","0"
"Miomir Kecmanovic","Paolo Lorenzi","1","1"
"Miomir Kecmanovic","Ryan Harrison","0","1"
"Miomir Kecmanovic","Maximilian Marterer","1","0"
"Miomir Kecmanovic","Leonardo Mayer","1","0"
"Miomir Kecmanovic","Denis Istomin","0","1"
"Marcos Giron","Marin Cilic","0","1"
"Marcos Giron","Jeremy Chardy","1","0"
"Marcos Giron","Ugo Humbert","0","1"
"Marcos Giron","Diego Schwartzman","1","0"
"Marcos Giron","Hubert Hurkacz","0","1"
"Marcos Giron","Kei Nishikori","0","1"
"Marcos Giron","Alexander Zverev","0","1"
"Marcos Giron","Daniil Medvedev","0","1"
"Marcos Giron","Guido Pella","1","0"
"Marcos Giron","Mackenzie Mcdonald","1","0"
"Marcos Giron","Casper Ruud","0","1"
"Marcos Giron","Norbert Gombos","1","0"
"Marcos Giron","Filip Krajinovic","0","2"
"Marcos Giron","Feliciano Lopez","0","1"
"Marcos Giron","Alexander Bublik","0","1"
"Marcos Giron","Cameron Norrie","0","1"
"Marcos Giron","Alex De Minaur","3","1"
"Marcos Giron","Daniel Evans","0","2"
"Marcos Giron","Adrian Mannarino","1","0"
"Marcos Giron","Matteo Berrettini","1","0"
"Marcos Giron","Arthur Rinderknech","1","0"
"Marcos Giron","Federico Delbonis","1","0"
"Marcos Giron","Tallon Griekspoor","0","1"
"Marcos Giron","Cristian Garin","0","1"
"Marcos Giron","Peter Gojowczyk","0","1"
"Marcos Giron","Jack Sock","1","0"
"Marcos Giron","Emil Ruusuvuori","1","0"
"Marcos Giron","Roberto Carballes Baena","0","1"
"Marcos Giron","Felix Auger Aliassime","0","1"
"Marcos Giron","Pablo Andujar","1","0"
"Marcos Giron","Grigor Dimitrov","1","0"
"Marcos Giron","Carlos Alcaraz","0","1"
"Marcos Giron","Gael Monfils","0","1"
"Marcos Giron","Philipp Kohlschreiber","0","1"
"Marcos Giron","Vasek Pospisil","1","0"
"Marcos Giron","Tommy Paul","1","0"
"Marcos Giron","Taylor Fritz","0","1"
"Marcos Giron","David Goffin","1","0"
"Marcos Giron","Pierre Hugues Herbert","1","0"
"Marcos Giron","Milos Raonic","0","2"
"Marcos Giron","Andrey Rublev","0","1"
"Marcos Giron","John Isner","0","1"
"Marcos Giron","Albert Ramos","1","0"
"Marcos Giron","Yoshihito Nishioka","0","1"
"Marcos Giron","Dominic Thiem","0","1"
"Marcos Giron","Jaume Munar","1","0"
"Marcos Giron","Corentin Moutet","0","1"
"Marcos Giron","Botic Van De Zandschulp","1","0"
"Marcos Giron","Illya Marchenko","1","0"
"Marcos Giron","Thiago Monteiro","0","1"
"Marcos Giron","Facundo Bagnis","1","0"
"Marcos Giron","Michael Mmoh","1","0"
"Marcos Giron","Juan Martin del Potro","0","1"
"Marcos Giron","Quentin Halys","1","0"
"Egor Gerasimov","James Duckworth","1","0"
"Egor Gerasimov","Alejandro Davidovich Fokina","1","0"
"Egor Gerasimov","Fabio Fognini","0","1"
"Egor Gerasimov","Karen Khachanov","0","1"
"Egor Gerasimov","Aslan Karatsev","0","3"
"Egor Gerasimov","Ilya Ivashka","0","1"
"Egor Gerasimov","Diego Schwartzman","0","1"
"Egor Gerasimov","Hubert Hurkacz","0","1"
"Egor Gerasimov","Alexander Zverev","0","1"
"Egor Gerasimov","Stefanos Tsitsipas","0","2"
"Egor Gerasimov","Daniil Medvedev","0","2"
"Egor Gerasimov","Guido Pella","1","1"
"Egor Gerasimov","Yannick Hanfmann","1","0"
"Egor Gerasimov","Mackenzie Mcdonald","0","1"
"Egor Gerasimov","Casper Ruud","1","0"
"Egor Gerasimov","Norbert Gombos","1","0"
"Egor Gerasimov","Denis Shapovalov","0","1"
"Egor Gerasimov","Viktor Troicki","1","0"
"Egor Gerasimov","Alexander Bublik","0","1"
"Egor Gerasimov","Adrian Mannarino","1","2"
"Egor Gerasimov","Andy Murray","1","0"
"Egor Gerasimov","Matteo Berrettini","1","0"
"Egor Gerasimov","Benoit Paire","3","0"
"Egor Gerasimov","Dennis Novak","1","0"
"Egor Gerasimov","Jordan Thompson","0","1"
"Egor Gerasimov","Jiri Vesely","1","1"
"Egor Gerasimov","Daniel Altmaier","1","0"
"Egor Gerasimov","Carlos Taberner","0","1"
"Egor Gerasimov","Sam Querrey","1","0"
"Egor Gerasimov","Lloyd Harris","3","0"
"Egor Gerasimov","Felix Auger Aliassime","0","3"
"Egor Gerasimov","Marton Fucsovics","1","0"
"Egor Gerasimov","Jannik Sinner","0","2"
"Egor Gerasimov","Philipp Kohlschreiber","1","0"
"Egor Gerasimov","Vasek Pospisil","1","0"
"Egor Gerasimov","Dusan Lajovic","1","0"
"Egor Gerasimov","Taylor Fritz","0","1"
"Egor Gerasimov","Aljaz Bedene","1","1"
"Egor Gerasimov","David Goffin","1","1"
"Egor Gerasimov","Damir Dzumhur","1","0"
"Egor Gerasimov","Joao Sousa","1","0"
"Egor Gerasimov","Pierre Hugues Herbert","0","1"
"Egor Gerasimov","Andrey Rublev","0","1"
"Egor Gerasimov","John Isner","1","0"
"Egor Gerasimov","Christopher Eubanks","0","1"
"Egor Gerasimov","Rafael Nadal","0","1"
"Egor Gerasimov","Gilles Simon","1","0"
"Egor Gerasimov","Richard Gasquet","0","1"
"Egor Gerasimov","Jo-Wilfried Tsonga","2","0"
"Egor Gerasimov","Soon Woo Kwon","1","0"
"Egor Gerasimov","Bernard Tomic","1","0"
"Egor Gerasimov","Evgeny Donskoy","0","1"
"Egor Gerasimov","Robin Haase","1","0"
"Egor Gerasimov","Fernando Verdasco","0","1"
"Egor Gerasimov","Marius Copil","1","0"
"Egor Gerasimov","Paolo Lorenzi","1","0"
"Egor Gerasimov","Lukas Rosol","1","0"
"Egor Gerasimov","Mohamed Safwat","1","0"
"Egor Gerasimov","Thomas Fabbiano","1","0"
"Egor Gerasimov","Juan Martin del Potro","0","1"
"Egor Gerasimov","Gerald Melzer","1","0"
"Daniel Elahi Galan","Nikoloz Basilashvili","0","1"
"Daniel Elahi Galan","Lorenzo Sonego","0","2"
"Daniel Elahi Galan","Hubert Hurkacz","0","1"
"Daniel Elahi Galan","Alexander Zverev","0","1"
"Daniel Elahi Galan","Novak Djokovic","0","1"
"Daniel Elahi Galan","Guido Pella","0","2"
"Daniel Elahi Galan","Federico Coria","1","0"
"Daniel Elahi Galan","Casper Ruud","0","2"
"Daniel Elahi Galan","Cameron Norrie","1","0"
"Daniel Elahi Galan","Alex De Minaur","1","1"
"Daniel Elahi Galan","Laslo Djere","0","1"
"Daniel Elahi Galan","Mikael Ymer","1","0"
"Daniel Elahi Galan","Cristian Garin","0","1"
"Daniel Elahi Galan","Jordan Thompson","1","0"
"Daniel Elahi Galan","Tennys Sandgren","1","0"
"Daniel Elahi Galan","Roberto Carballes Baena","1","0"
"Daniel Elahi Galan","Jozef Kovalik","0","1"
"Daniel Elahi Galan","Daniel Altmaier","1","0"
"Daniel Elahi Galan","Pablo Andujar","1","0"
"Daniel Elahi Galan","Jannik Sinner","0","1"
"Daniel Elahi Galan","Sebastian Korda","1","0"
"Daniel Elahi Galan","Tommy Paul","1","1"
"Daniel Elahi Galan","Reilly Opelka","0","1"
"Daniel Elahi Galan","David Goffin","0","1"
"Daniel Elahi Galan","John Isner","1","0"
"Daniel Elahi Galan","Thiago Seyboth Wild","1","0"
"Daniel Elahi Galan","Stefano Travaglia","0","1"
"Daniel Elahi Galan","Steve Johnson","1","0"
"Daniel Elahi Galan","Andrej Martin","1","0"
"Daniel Elahi Galan","Thiago Monteiro","1","0"
"Daniel Elahi Galan","Juan Ignacio Londero","1","0"
"Daniel Elahi Galan","Paolo Lorenzi","1","0"
"Daniel Elahi Galan","Mohamed Safwat","1","0"
"Daniel Elahi Galan","Leonardo Mayer","1","0"
"Daniel Elahi Galan","Peter Polansky","0","1"
"James Duckworth","Marin Cilic","0","1"
"James Duckworth","Jeremy Chardy","0","1"
"James Duckworth","Ugo Humbert","1","0"
"James Duckworth","Lorenzo Sonego","0","1"
"James Duckworth","Karen Khachanov","0","3"
"James Duckworth","Ilya Ivashka","1","0"
"James Duckworth","Hubert Hurkacz","0","1"
"James Duckworth","Alexander Zverev","0","1"
"James Duckworth","Stefanos Tsitsipas","0","1"
"James Duckworth","Daniil Medvedev","0","1"
"James Duckworth","Yannick Hanfmann","0","1"
"James Duckworth","Mackenzie Mcdonald","0","1"
"James Duckworth","Ricardas Berankis","0","1"
"James Duckworth","Filip Krajinovic","1","0"
"James Duckworth","Feliciano Lopez","1","0"
"James Duckworth","Alexander Bublik","0","1"
"James Duckworth","Adrian Mannarino","1","1"
"James Duckworth","Andy Murray","0","2"
"James Duckworth","Federico Delbonis","1","0"
"James Duckworth","Benoit Paire","1","0"
"James Duckworth","Jordan Thompson","0","1"
"James Duckworth","Peter Gojowczyk","1","0"
"James Duckworth","Tennys Sandgren","0","1"
"James Duckworth","Pedro Martinez","0","1"
"James Duckworth","Emil Ruusuvuori","1","0"
"James Duckworth","Sam Querrey","1","1"
"James Duckworth","Felix Auger Aliassime","0","2"
"James Duckworth","Marton Fucsovics","0","1"
"James Duckworth","Jannik Sinner","1","2"
"James Duckworth","Tommy Paul","0","1"
"James Duckworth","Lorenzo Musetti","1","0"
"James Duckworth","Alexei Popyrin","1","0"
"James Duckworth","Taylor Fritz","1","0"
"James Duckworth","Aljaz Bedene","0","1"
"James Duckworth","David Goffin","1","0"
"James Duckworth","Roberto Bautista Agut","1","0"
"James Duckworth","Damir Dzumhur","1","0"
"James Duckworth","John Isner","0","1"
"James Duckworth","Salvatore Caruso","1","1"
"James Duckworth","Taro Daniel","1","0"
"James Duckworth","Rafael Nadal","0","1"
"James Duckworth","Dominic Thiem","0","1"
"James Duckworth","Corentin Moutet","0","1"
"James Duckworth","Radu Albot","1","0"
"James Duckworth","Jo-Wilfried Tsonga","0","1"
"James Duckworth","Thiago Monteiro","0","1"
"James Duckworth","Soon Woo Kwon","0","1"
"James Duckworth","Robin Haase","1","0"
"James Duckworth","Fernando Verdasco","0","1"
"James Duckworth","Paolo Lorenzi","0","1"
"James Duckworth","Ryan Harrison","0","1"
"James Duckworth","Mischa Zverev","1","0"
"James Duckworth","Tim Smyczek","1","0"
"James Duckworth","Mikhail Youzhny","0","1"
"James Duckworth","Inigo Cervantes Huegun","1","0"
"James Duckworth","Juan Monaco","0","1"
"Marin Cilic","Jeremy Chardy","2","2"
"Marin Cilic","Nikoloz Basilashvili","1","0"
"Marin Cilic","Alejandro Davidovich Fokina","1","1"
"Marin Cilic","Fabio Fognini","2","0"
"Marin Cilic","Ugo Humbert","0","1"
"Marin Cilic","Karen Khachanov","2","0"
"Marin Cilic","Aslan Karatsev","1","1"
"Marin Cilic","Ilya Ivashka","1","1"
"Marin Cilic","Diego Schwartzman","2","2"
"Marin Cilic","Hubert Hurkacz","3","0"
"Marin Cilic","Pablo Carreno Busta","4","1"
"Marin Cilic","Kei Nishikori","3","2"
"Marin Cilic","Alexander Zverev","0","6"
"Marin Cilic","Stefanos Tsitsipas","1","1"
"Marin Cilic","Daniil Medvedev","0","3"
"Marin Cilic","Novak Djokovic","2","5"
"Marin Cilic","Pablo Cuevas","0","1"
"Marin Cilic","Guido Pella","0","3"
"Marin Cilic","Federico Coria","1","0"
"Marin Cilic","Mackenzie Mcdonald","1","0"
"Marin Cilic","Ricardas Berankis","1","0"
"Marin Cilic","Casper Ruud","0","2"
"Marin Cilic","Norbert Gombos","1","0"
"Marin Cilic","Denis Shapovalov","2","3"
"Marin Cilic","Feliciano Lopez","2","1"
"Marin Cilic","Viktor Troicki","1","0"
"Marin Cilic","Alexander Bublik","2","0"
"Marin Cilic","Cameron Norrie","0","1"
"Marin Cilic","Alex De Minaur","2","1"
"Marin Cilic","Daniel Evans","0","1"
"Marin Cilic","Adrian Mannarino","1","1"
"Marin Cilic","Andy Murray","1","2"
"Marin Cilic","Arthur Rinderknech","1","0"
"Marin Cilic","Laslo Djere","1","0"
"Marin Cilic","Federico Delbonis","2","0"
"Marin Cilic","Benoit Paire","5","1"
"Marin Cilic","Dennis Novak","1","0"
"Marin Cilic","Cristian Garin","2","0"
"Marin Cilic","Yuichi Sugita","1","0"
"Marin Cilic","Denis Kudla","1","0"
"Marin Cilic","Kevin Anderson","2","0"
"Marin Cilic","Sebastian Ofner","1","0"
"Marin Cilic","Jack Sock","0","3"
"Marin Cilic","Tennys Sandgren","1","0"
"Marin Cilic","Ivo Karlovic","2","2"
"Marin Cilic","Pedro Martinez","1","0"
"Marin Cilic","Jozef Kovalik","0","1"
"Marin Cilic","Sam Querrey","2","1"
"Marin Cilic","Felix Auger Aliassime","3","0"
"Marin Cilic","Marton Fucsovics","2","0"
"Marin Cilic","Grigor Dimitrov","3","2"
"Marin Cilic","Carlos Alcaraz","1","0"
"Marin Cilic","Jannik Sinner","0","1"
"Marin Cilic","Gael Monfils","0","3"
"Marin Cilic","Philipp Kohlschreiber","2","3"
"Marin Cilic","Vasek Pospisil","3","0"
"Marin Cilic","Lucas Pouille","2","0"
"Marin Cilic","Sebastian Korda","0","2"
"Marin Cilic","Dusan Lajovic","2","0"
"Marin Cilic","Tommy Paul","1","0"
"Marin Cilic","Lorenzo Musetti","1","0"
"Marin Cilic","Alexei Popyrin","0","1"
"Marin Cilic","Taylor Fritz","1","1"
"Marin Cilic","David Goffin","4","5"
"Marin Cilic","Roberto Bautista Agut","4","2"
"Marin Cilic","Damir Dzumhur","2","0"
"Marin Cilic","Joao Sousa","1","1"
"Marin Cilic","Yasutaka Uchiyama","1","0"
"Marin Cilic","Pierre Hugues Herbert","2","0"
"Marin Cilic","Milos Raonic","2","1"
"Marin Cilic","Andrey Rublev","0","4"
"Marin Cilic","John Isner","4","3"
"Marin Cilic","Albert Ramos","4","2"
"Marin Cilic","Yoshihito Nishioka","1","0"
"Marin Cilic","Salvatore Caruso","1","0"
"Marin Cilic","Taro Daniel","1","0"
"Marin Cilic","Borna Coric","6","0"
"Marin Cilic","Rafael Nadal","1","4"
"Marin Cilic","Dominic Thiem","0","4"
"Marin Cilic","Steve Johnson","5","1"
"Marin Cilic","Corentin Moutet","2","0"
"Marin Cilic","Botic Van De Zandschulp","1","0"
"Marin Cilic","Gilles Simon","0","2"
"Marin Cilic","Radu Albot","1","1"
"Marin Cilic","Richard Gasquet","2","0"
"Marin Cilic","Malek Jaziri","0","1"
"Marin Cilic","Roger Federer","0","5"
"Marin Cilic","Jo-Wilfried Tsonga","1","1"
"Marin Cilic","Lukas Lacko","1","0"
"Marin Cilic","Soon Woo Kwon","1","0"
"Marin Cilic","Nick Kyrgios","1","1"
"Marin Cilic","Marco Trungelliti","0","1"
"Marin Cilic","Stan Wawrinka","0","4"
"Marin Cilic","Bernard Tomic","1","0"
"Marin Cilic","Cedrik Marcel Stebe","1","0"
"Marin Cilic","Sergiy Stakhovsky","2","0"
"Marin Cilic","Robin Haase","1","0"
"Marin Cilic","Nicolas Jarry","0","1"
"Marin Cilic","Fernando Verdasco","5","0"
"Marin Cilic","Marius Copil","3","1"
"Marin Cilic","Steve Darcis","1","0"
"Marin Cilic","Kyle Edmund","2","0"
"Marin Cilic","Ernests Gulbis","2","0"
"Marin Cilic","Ryan Harrison","5","1"
"Marin Cilic","Andrey Kuznetsov","1","0"
"Marin Cilic","Mischa Zverev","1","0"
"Marin Cilic","Tomas Berdych","2","0"
"Marin Cilic","Ramkumar Ramanathan","2","0"
"Marin Cilic","Leonardo Mayer","1","0"
"Marin Cilic","David Ferrer","1","0"
"Marin Cilic","Martin Klizan","2","0"
"Marin Cilic","Thomas Fabbiano","1","0"
"Marin Cilic","Hyeon Chung","1","1"
"Marin Cilic","Marcel Granollers","1","0"
"Marin Cilic","Denis Istomin","1","0"
"Marin Cilic","Juan Martin del Potro","0","3"
"Marin Cilic","Janko Tipsarevic","2","0"
"Marin Cilic","Santiago Giraldo","1","0"
"Marin Cilic","Dustin Brown","0","1"
"Marin Cilic","Bradley Klahn","1","0"
"Marin Cilic","Alexandr Dolgopolov","1","0"
"Marin Cilic","Gilles Muller","4","0"
"Marin Cilic","Julien Benneteau","0","1"
"Marin Cilic","Thiemo De Bakker","1","0"
"Marin Cilic","Mikhail Youzhny","1","0"
"Marin Cilic","Donald Young","1","0"
"Carlos Berlocq","Marin Cilic","0","1"
"Marin Cilic","Rogerio Dutra Silva","1","0"
"Marin Cilic","Florian Mayer","3","0"
"Radek Stepanek","Marin Cilic","1","0"
"Marin Cilic","Konstantin Kravchuk","1","0"
"Marin Cilic","Juan Monaco","1","0"
"Jeremy Chardy","Liam Broady","2","0"
"Jeremy Chardy","Nikoloz Basilashvili","2","1"
"Jeremy Chardy","Alejandro Davidovich Fokina","0","2"
"Jeremy Chardy","Fabio Fognini","2","2"
"Jeremy Chardy","Ugo Humbert","2","0"
"Jeremy Chardy","Karen Khachanov","1","1"
"Jeremy Chardy","Aslan Karatsev","2","0"
"Jeremy Chardy","Ilya Ivashka","0","1"
"Jeremy Chardy","Diego Schwartzman","1","0"
"Jeremy Chardy","Hubert Hurkacz","1","0"
"Jeremy Chardy","Pablo Carreno Busta","2","2"
"Jeremy Chardy","Kei Nishikori","0","4"
"Jeremy Chardy","Alexander Zverev","0","5"
"Jeremy Chardy","Stefanos Tsitsipas","1","3"
"Jeremy Chardy","Daniil Medvedev","2","1"
"Jeremy Chardy","Novak Djokovic","0","4"
"Jeremy Chardy","Yannick Hanfmann","0","1"
"Jeremy Chardy","Mackenzie Mcdonald","1","0"
"Jeremy Chardy","Ricardas Berankis","1","0"
"Jeremy Chardy","Denis Shapovalov","0","4"
"Jeremy Chardy","Feliciano Lopez","1","2"
"Jeremy Chardy","Alexander Bublik","1","2"
"Jeremy Chardy","Cameron Norrie","0","2"
"Jeremy Chardy","Alex De Minaur","1","0"
"Jeremy Chardy","Daniel Evans","1","3"
"Jeremy Chardy","Adrian Mannarino","2","0"
"Jeremy Chardy","Andy Murray","0","2"
"Jeremy Chardy","Matteo Berrettini","0","2"
"Jeremy Chardy","Benoit Paire","1","0"
"Jeremy Chardy","Cristian Garin","1","2"
"Jeremy Chardy","Denis Kudla","0","1"
"Jeremy Chardy","Kevin Anderson","0","2"
"Jeremy Chardy","Jack Sock","0","2"
"Jeremy Chardy","Tennys Sandgren","1","1"
"Jeremy Chardy","Marco Cecchinato","2","0"
"Jeremy Chardy","Jiri Vesely","0","1"
"Jeremy Chardy","Jozef Kovalik","1","0"
"Jeremy Chardy","Sam Querrey","1","0"
"Jeremy Chardy","Grigor Dimitrov","1","2"
"Jeremy Chardy","Gael Monfils","1","1"
"Jeremy Chardy","Philipp Kohlschreiber","0","1"
"Jeremy Chardy","Vasek Pospisil","0","1"
"Jeremy Chardy","Dusan Lajovic","2","2"
"Jeremy Chardy","Taylor Fritz","1","1"
"Jeremy Chardy","Reilly Opelka","0","1"
"Jeremy Chardy","Gregoire Barrere","1","0"
"Jeremy Chardy","David Goffin","1","2"
"Jeremy Chardy","Roberto Bautista Agut","1","2"
"Jeremy Chardy","Damir Dzumhur","2","0"
"Jeremy Chardy","Yasutaka Uchiyama","1","0"
"Jeremy Chardy","Pierre Hugues Herbert","0","2"
"Jeremy Chardy","Milos Raonic","0","1"
"Jeremy Chardy","Andrey Rublev","1","3"
"Jeremy Chardy","Albert Ramos","2","2"
"Jeremy Chardy","Taro Daniel","0","1"
"Jeremy Chardy","Borna Coric","1","2"
"Jeremy Chardy","Rafael Nadal","0","1"
"Jeremy Chardy","Stefano Travaglia","1","0"
"Jeremy Chardy","Dominic Thiem","0","1"
"Jeremy Chardy","Andreas Seppi","0","1"
"Jeremy Chardy","Steve Johnson","0","1"
"Jeremy Chardy","Jaume Munar","1","0"
"Jeremy Chardy","Gilles Simon","4","0"
"Jeremy Chardy","Illya Marchenko","0","1"
"Jeremy Chardy","Alessandro Giannessi","2","0"
"Jeremy Chardy","Radu Albot","3","0"
"Jeremy Chardy","Richard Gasquet","3","2"
"Jeremy Chardy","Malek Jaziri","1","0"
"Jeremy Chardy","Roger Federer","0","1"
"Jeremy Chardy","Jo-Wilfried Tsonga","0","1"
"Jeremy Chardy","Matthew Ebden","2","0"
"Jeremy Chardy","Facundo Bagnis","1","0"
"Jeremy Chardy","Nick Kyrgios","1","0"
"Jeremy Chardy","Stan Wawrinka","1","3"
"Jeremy Chardy","Michael Mmoh","1","0"
"Jeremy Chardy","Evgeny Donskoy","1","0"
"Jeremy Chardy","Nicolas Mahut","0","1"
"Jeremy Chardy","Nicolas Jarry","2","1"
"Jeremy Chardy","Fernando Verdasco","1","2"
"Jeremy Chardy","Marius Copil","0","1"
"Jeremy Chardy","Kyle Edmund","2","2"
"Jeremy Chardy","Ernests Gulbis","1","0"
"Jeremy Chardy","Noah Rubin","1","0"
"Jeremy Chardy","Andrey Kuznetsov","1","2"
"Jeremy Chardy","Maximilian Marterer","1","0"
"Jeremy Chardy","Tomas Berdych","1","1"
"Jeremy Chardy","Guillermo Garcia Lopez","1","0"
"Jeremy Chardy","Leonardo Mayer","1","0"
"Jeremy Chardy","Martin Klizan","1","0"
"Jeremy Chardy","Thomas Fabbiano","1","0"
"Jeremy Chardy","Marcel Granollers","1","0"
"Jeremy Chardy","Juan Martin del Potro","0","2"
"Jeremy Chardy","Tim Smyczek","1","0"
"Jeremy Chardy","Di Wu","0","1"
"Jeremy Chardy","Gilles Muller","0","1"
"Jeremy Chardy","Julien Benneteau","1","0"
"Jeremy Chardy","Victor Estrella","1","0"
